anomaly_count,confirmed_count,failure_count,measurement_count,measurement_start_day,ok_count,test_name
1,0,0,61,2022-01-01,60,psiphon
0,0,0,76,2022-01-02,76,psiphon
0,0,0,29,2022-01-03,29,psiphon
0,0,0,56,2022-01-04,56,psiphon
2,0,0,82,2022-01-05,80,psiphon
1,0,0,66,2022-01-06,65,psiphon
0,0,0,56,2022-01-07,56,psiphon
0,0,0,59,2022-01-08,59,psiphon
0,0,0,59,2022-01-09,59,psiphon
0,0,0,80,2022-01-10,80,psiphon
1,0,0,57,2022-01-11,56,psiphon
3,0,0,58,2022-01-12,55,psiphon
6,0,0,34,2022-01-13,28,psiphon
1,0,0,40,2022-01-14,39,psiphon
1,0,0,63,2022-01-15,62,psiphon
0,0,0,58,2022-01-16,58,psiphon
0,0,0,43,2022-01-17,43,psiphon
0,0,0,61,2022-01-18,61,psiphon
2,0,0,63,2022-01-19,61,psiphon
0,0,0,48,2022-01-20,48,psiphon
0,0,0,63,2022-01-21,63,psiphon
0,0,0,67,2022-01-22,67,psiphon
0,0,0,77,2022-01-23,77,psiphon
0,0,0,73,2022-01-24,73,psiphon
0,0,0,61,2022-01-25,61,psiphon
0,0,0,82,2022-01-26,82,psiphon
0,0,0,62,2022-01-27,62,psiphon
0,0,0,44,2022-01-28,44,psiphon
0,0,0,60,2022-01-29,60,psiphon
0,0,0,48,2022-01-30,48,psiphon
0,0,0,71,2022-01-31,71,psiphon
0,0,0,66,2022-02-01,66,psiphon
1,0,0,84,2022-02-02,83,psiphon
1,0,0,71,2022-02-03,70,psiphon
0,0,0,55,2022-02-04,55,psiphon
0,0,0,76,2022-02-05,76,psiphon
0,0,0,79,2022-02-06,79,psiphon
0,0,0,54,2022-02-07,54,psiphon
0,0,0,44,2022-02-08,44,psiphon
0,0,0,58,2022-02-09,58,psiphon
0,0,0,78,2022-02-10,78,psiphon
0,0,0,77,2022-02-11,77,psiphon
0,0,0,78,2022-02-12,78,psiphon
0,0,0,77,2022-02-13,77,psiphon
0,0,0,76,2022-02-14,76,psiphon
0,0,0,27,2022-02-15,27,psiphon
3,0,0,75,2022-02-16,72,psiphon
1,0,0,61,2022-02-17,60,psiphon
