anomaly_count,confirmed_count,failure_count,measurement_count,measurement_start_day,ok_count,test_name
0,0,0,1,2022-01-11,1,psiphon
0,0,0,1,2022-01-19,1,psiphon
0,0,0,1,2022-01-20,1,psiphon
0,0,0,1,2022-01-21,1,psiphon
0,0,0,2,2022-01-22,2,psiphon
0,0,0,1,2022-01-23,1,psiphon
0,0,0,1,2022-01-24,1,psiphon
0,0,0,1,2022-01-29,1,psiphon
0,0,0,3,2022-01-31,3,psiphon
0,0,0,2,2022-02-02,2,psiphon
0,0,0,1,2022-02-03,1,psiphon
0,0,0,1,2022-02-04,1,psiphon
0,0,0,1,2022-02-06,1,psiphon
0,0,0,3,2022-02-07,3,psiphon
0,0,0,1,2022-02-09,1,psiphon
0,0,0,4,2022-02-10,4,psiphon
0,0,0,1,2022-02-12,1,psiphon
0,0,0,1,2022-02-14,1,psiphon
0,0,0,2,2022-02-15,2,psiphon
0,0,0,1,2022-02-24,1,psiphon
0,0,0,1,2022-02-25,1,psiphon
0,0,0,1,2022-02-26,1,psiphon
0,0,0,1,2022-02-28,1,psiphon
0,0,0,2,2022-03-02,2,psiphon
0,0,0,1,2022-03-09,1,psiphon
0,0,0,1,2022-03-10,1,psiphon
0,0,0,2,2022-03-18,2,psiphon
1,0,0,6,2022-03-19,5,psiphon
0,0,0,16,2022-03-20,16,psiphon
0,0,0,8,2022-03-21,8,psiphon
0,0,0,2,2022-03-24,2,psiphon
1,0,0,24,2022-04-30,23,psiphon
0,0,0,1,2022-05-01,1,psiphon
0,0,0,5,2022-05-08,5,psiphon
0,0,0,2,2022-05-09,2,psiphon
0,0,0,3,2022-05-11,3,psiphon
0,0,0,11,2022-05-12,11,psiphon
0,0,0,6,2022-05-13,6,psiphon
0,0,0,3,2022-05-15,3,psiphon
0,0,0,9,2022-05-16,9,psiphon
0,0,0,5,2022-05-17,5,psiphon
0,0,0,12,2022-05-18,12,psiphon
0,0,0,8,2022-05-19,8,psiphon
0,0,0,4,2022-05-20,4,psiphon
0,0,0,6,2022-05-21,6,psiphon
0,0,0,3,2022-05-22,3,psiphon
0,0,0,6,2022-05-23,6,psiphon
0,0,0,4,2022-05-24,4,psiphon
0,0,0,8,2022-05-25,8,psiphon
0,0,0,5,2022-05-27,5,psiphon
0,0,0,3,2022-05-28,3,psiphon
0,0,0,3,2022-06-08,3,psiphon
0,0,0,5,2022-06-09,5,psiphon
0,0,0,3,2022-06-10,3,psiphon
0,0,0,4,2022-06-17,4,psiphon
0,0,0,5,2022-06-21,5,psiphon
0,0,0,8,2022-06-22,8,psiphon
0,0,0,1,2022-06-23,1,psiphon
0,0,0,1,2022-06-24,1,psiphon
0,0,0,4,2022-06-26,4,psiphon
0,0,0,7,2022-06-27,7,psiphon
0,0,0,5,2022-06-28,5,psiphon
0,0,0,5,2022-06-29,5,psiphon
0,0,0,10,2022-06-30,10,psiphon
0,0,0,7,2022-07-01,7,psiphon
0,0,0,5,2022-07-02,5,psiphon
0,0,0,2,2022-07-03,2,psiphon
0,0,0,8,2022-07-04,8,psiphon
0,0,0,6,2022-07-05,6,psiphon
0,0,0,4,2022-07-06,4,psiphon
0,0,0,2,2022-07-08,2,psiphon
0,0,0,1,2022-07-10,1,psiphon
0,0,0,1,2022-07-18,1,psiphon
0,0,0,1,2022-08-28,1,psiphon
0,0,0,1,2022-09-01,1,psiphon
0,0,0,5,2022-09-11,5,psiphon
0,0,0,1,2022-09-12,1,psiphon
0,0,0,1,2022-09-14,1,psiphon
0,0,0,2,2022-09-16,2,psiphon
0,0,0,4,2022-09-19,4,psiphon
0,0,0,16,2022-09-20,16,psiphon
0,0,0,9,2022-09-21,9,psiphon
0,0,0,4,2022-09-22,4,psiphon
0,0,0,2,2022-10-27,2,psiphon
0,0,0,2,2022-10-29,2,psiphon
0,0,0,1,2022-11-05,1,psiphon
0,0,0,3,2022-11-06,3,psiphon
0,0,0,1,2022-11-07,1,psiphon
0,0,0,1,2022-11-10,1,psiphon
0,0,0,1,2022-11-15,1,psiphon
0,0,0,2,2022-11-16,2,psiphon
0,0,0,2,2022-11-17,2,psiphon
0,0,0,6,2022-11-18,6,psiphon
0,0,0,3,2022-11-22,3,psiphon
0,0,0,1,2022-11-23,1,psiphon
0,0,0,1,2022-12-03,1,psiphon
0,0,0,1,2022-12-06,1,psiphon
0,0,0,3,2022-12-23,3,psiphon
0,0,0,3,2022-12-26,3,psiphon
0,0,12,12,2022-01-19,0,stunreachability
0,0,36,36,2022-01-21,0,stunreachability
0,0,12,12,2022-02-06,0,stunreachability
0,0,12,12,2022-02-09,0,stunreachability
0,0,0,12,2022-02-28,12,stunreachability
0,0,0,12,2022-03-20,12,stunreachability
0,0,0,12,2022-03-21,12,stunreachability
0,0,0,24,2022-05-15,24,stunreachability
2,0,0,12,2022-05-18,10,stunreachability
0,0,0,12,2022-05-24,12,stunreachability
0,0,0,12,2022-06-23,12,stunreachability
0,0,0,12,2022-06-24,12,stunreachability
0,0,0,1,2022-07-01,1,stunreachability
0,0,0,12,2022-07-10,12,stunreachability
0,0,0,12,2022-07-18,12,stunreachability
0,0,0,12,2022-08-28,12,stunreachability
0,0,0,60,2022-09-11,60,stunreachability
0,0,0,12,2022-09-12,12,stunreachability
2,0,0,48,2022-09-19,46,stunreachability
2,0,0,180,2022-09-20,178,stunreachability
0,0,0,96,2022-09-21,96,stunreachability
0,0,0,48,2022-09-22,48,stunreachability
0,0,0,12,2022-09-26,12,stunreachability
1,0,0,12,2022-10-27,11,stunreachability
2,0,0,24,2022-10-29,22,stunreachability
1,0,0,12,2022-11-05,11,stunreachability
3,0,0,36,2022-11-06,33,stunreachability
1,0,0,12,2022-11-07,11,stunreachability
1,0,0,12,2022-11-10,11,stunreachability
2,0,0,24,2022-11-16,22,stunreachability
2,0,0,12,2022-11-17,10,stunreachability
5,0,0,60,2022-11-18,55,stunreachability
2,0,0,24,2022-11-22,22,stunreachability
1,0,0,12,2022-11-26,11,stunreachability
0,0,0,1,2022-11-27,1,stunreachability
1,0,0,12,2022-12-06,11,stunreachability
1,0,0,12,2022-12-11,11,stunreachability
1,0,0,12,2022-12-18,11,stunreachability
7,0,0,24,2022-12-23,17,stunreachability
2,0,0,24,2022-12-26,22,stunreachability
0,0,0,1,2022-01-19,1,tor
0,0,0,1,2022-01-20,1,tor
0,0,0,1,2022-01-21,1,tor
0,0,0,2,2022-01-22,2,tor
0,0,0,1,2022-01-23,1,tor
0,0,0,1,2022-01-29,1,tor
0,0,0,3,2022-01-31,3,tor
0,0,0,2,2022-02-02,2,tor
0,0,0,1,2022-02-03,1,tor
0,0,0,1,2022-02-04,1,tor
0,0,0,1,2022-02-06,1,tor
0,0,0,3,2022-02-07,3,tor
0,0,0,1,2022-02-09,1,tor
0,0,0,4,2022-02-10,4,tor
0,0,0,1,2022-02-12,1,tor
0,0,0,1,2022-02-14,1,tor
0,0,0,2,2022-02-15,2,tor
0,0,0,1,2022-02-24,1,tor
0,0,0,1,2022-02-25,1,tor
0,0,0,1,2022-02-28,1,tor
0,0,0,2,2022-03-02,2,tor
0,0,0,1,2022-03-09,1,tor
0,0,0,2,2022-03-18,2,tor
0,0,0,6,2022-03-19,6,tor
0,0,0,16,2022-03-20,16,tor
0,0,0,8,2022-03-21,8,tor
1,0,0,2,2022-03-24,1,tor
0,0,0,23,2022-04-30,23,tor
0,0,0,1,2022-05-01,1,tor
0,0,0,4,2022-05-08,4,tor
0,0,0,2,2022-05-09,2,tor
0,0,0,3,2022-05-11,3,tor
0,0,0,11,2022-05-12,11,tor
0,0,0,6,2022-05-13,6,tor
0,0,0,3,2022-05-15,3,tor
0,0,0,9,2022-05-16,9,tor
0,0,0,5,2022-05-17,5,tor
0,0,0,12,2022-05-18,12,tor
0,0,0,8,2022-05-19,8,tor
0,0,0,4,2022-05-20,4,tor
0,0,0,6,2022-05-21,6,tor
0,0,0,3,2022-05-22,3,tor
0,0,0,6,2022-05-23,6,tor
2,0,0,4,2022-05-24,2,tor
0,0,0,8,2022-05-25,8,tor
0,0,0,5,2022-05-27,5,tor
0,0,0,3,2022-05-28,3,tor
0,0,0,3,2022-06-08,3,tor
0,0,0,5,2022-06-09,5,tor
0,0,0,3,2022-06-10,3,tor
0,0,0,4,2022-06-17,4,tor
0,0,0,5,2022-06-21,5,tor
0,0,0,8,2022-06-22,8,tor
0,0,0,1,2022-06-23,1,tor
0,0,0,1,2022-06-24,1,tor
0,0,0,4,2022-06-26,4,tor
0,0,0,7,2022-06-27,7,tor
0,0,0,5,2022-06-28,5,tor
0,0,0,5,2022-06-29,5,tor
0,0,0,10,2022-06-30,10,tor
0,0,0,7,2022-07-01,7,tor
0,0,0,5,2022-07-02,5,tor
2,0,0,2,2022-07-03,0,tor
1,0,0,7,2022-07-04,6,tor
3,0,0,6,2022-07-05,3,tor
1,0,0,4,2022-07-06,3,tor
0,0,0,2,2022-07-08,2,tor
0,0,0,1,2022-07-10,1,tor
0,0,0,1,2022-07-18,1,tor
0,0,0,1,2022-08-28,1,tor
0,0,0,1,2022-09-01,1,tor
0,0,0,5,2022-09-11,5,tor
0,0,0,1,2022-09-12,1,tor
0,0,0,1,2022-09-14,1,tor
0,0,0,2,2022-09-16,2,tor
0,0,0,4,2022-09-19,4,tor
0,0,0,15,2022-09-20,15,tor
0,0,0,9,2022-09-21,9,tor
0,0,0,4,2022-09-22,4,tor
0,0,0,2,2022-10-27,2,tor
0,0,0,2,2022-10-29,2,tor
0,0,0,1,2022-11-05,1,tor
0,0,0,3,2022-11-06,3,tor
0,0,0,1,2022-11-10,1,tor
0,0,0,1,2022-11-15,1,tor
0,0,0,2,2022-11-16,2,tor
0,0,0,6,2022-11-18,6,tor
0,0,0,3,2022-11-22,3,tor
0,0,0,1,2022-11-23,1,tor
0,0,0,1,2022-12-06,1,tor
0,0,0,3,2022-12-26,3,tor
0,0,0,1,2022-03-20,1,torsf
0,0,0,1,2022-03-21,1,torsf
1,0,0,2,2022-05-15,1,torsf
0,0,0,1,2022-05-24,1,torsf
0,0,0,1,2022-06-23,1,torsf
0,0,0,1,2022-06-24,1,torsf
