anomaly_count,confirmed_count,failure_count,measurement_count,measurement_start_day,ok_count,test_name
28,0,0,805,2022-01-01,777,psiphon
10,0,0,656,2022-01-02,646,psiphon
3,0,0,448,2022-01-03,445,psiphon
0,0,0,200,2022-01-04,200,psiphon
0,0,0,553,2022-01-05,553,psiphon
31,0,0,1144,2022-01-06,1113,psiphon
31,0,0,1403,2022-01-07,1372,psiphon
30,0,0,1411,2022-01-08,1381,psiphon
27,0,0,1273,2022-01-09,1246,psiphon
0,0,0,913,2022-01-10,913,psiphon
5,0,0,926,2022-01-11,921,psiphon
3,0,0,785,2022-01-12,782,psiphon
1,0,0,494,2022-01-13,493,psiphon
0,0,0,272,2022-01-14,272,psiphon
3,0,0,760,2022-01-15,757,psiphon
3,0,0,955,2022-01-16,952,psiphon
1,0,0,717,2022-01-17,716,psiphon
1,0,0,573,2022-01-18,572,psiphon
16,0,0,584,2022-01-19,568,psiphon
15,0,0,537,2022-01-20,522,psiphon
12,0,0,592,2022-01-21,580,psiphon
9,0,0,690,2022-01-22,681,psiphon
5,0,0,698,2022-01-23,693,psiphon
19,0,0,711,2022-01-24,692,psiphon
22,0,0,791,2022-01-25,769,psiphon
22,0,0,653,2022-01-26,631,psiphon
6,0,0,273,2022-01-27,267,psiphon
0,0,0,68,2022-01-28,68,psiphon
0,0,0,47,2022-01-29,47,psiphon
0,0,0,48,2022-01-30,48,psiphon
3,0,0,259,2022-01-31,256,psiphon
0,0,0,258,2022-02-01,258,psiphon
0,0,0,516,2022-02-02,516,psiphon
0,0,0,275,2022-02-03,275,psiphon
3,0,0,529,2022-02-04,526,psiphon
1,0,0,558,2022-02-05,557,psiphon
3,0,0,605,2022-02-06,602,psiphon
2,0,0,636,2022-02-07,634,psiphon
2,0,0,278,2022-02-08,276,psiphon
5,0,0,278,2022-02-09,273,psiphon
24,0,0,608,2022-02-10,584,psiphon
69,0,0,1171,2022-02-11,1102,psiphon
56,0,0,1015,2022-02-12,959,psiphon
57,0,0,948,2022-02-13,891,psiphon
47,0,0,701,2022-02-14,654,psiphon
12,0,0,97,2022-02-15,85,psiphon
0,0,0,67,2022-02-16,67,psiphon
1,0,0,74,2022-02-17,73,psiphon
1,0,0,83,2022-02-18,82,psiphon
22,0,0,704,2022-02-19,682,psiphon
23,0,0,556,2022-02-20,533,psiphon
27,0,0,519,2022-02-21,492,psiphon
50,0,0,1024,2022-02-22,974,psiphon
44,0,0,967,2022-02-23,923,psiphon
22,0,0,549,2022-02-24,527,psiphon
0,0,0,138,2022-02-25,138,psiphon
2,0,0,163,2022-02-26,161,psiphon
0,0,0,132,2022-02-27,132,psiphon
1,0,0,135,2022-02-28,134,psiphon
0,0,0,159,2022-03-01,159,psiphon
0,0,0,215,2022-03-02,215,psiphon
0,0,0,203,2022-03-03,203,psiphon
2,0,0,216,2022-03-04,214,psiphon
2,0,0,348,2022-03-05,346,psiphon
4,0,0,444,2022-03-06,440,psiphon
4,0,0,278,2022-03-07,274,psiphon
0,0,0,167,2022-03-08,167,psiphon
2,0,0,229,2022-03-09,227,psiphon
4,0,0,328,2022-03-10,324,psiphon
18,0,0,421,2022-03-11,403,psiphon
29,0,0,422,2022-03-12,393,psiphon
22,0,0,349,2022-03-13,327,psiphon
21,0,0,308,2022-03-14,287,psiphon
10,0,0,378,2022-03-15,368,psiphon
2,0,0,335,2022-03-16,333,psiphon
23,0,0,356,2022-03-17,333,psiphon
34,0,0,310,2022-03-18,276,psiphon
7,0,0,145,2022-03-19,138,psiphon
2,0,0,254,2022-03-20,252,psiphon
1,0,0,309,2022-03-21,308,psiphon
11,0,0,328,2022-03-22,317,psiphon
14,0,0,399,2022-03-23,385,psiphon
27,0,0,482,2022-03-24,455,psiphon
39,0,0,386,2022-03-25,347,psiphon
43,0,0,478,2022-03-26,435,psiphon
3,0,0,520,2022-03-27,517,psiphon
12,0,0,576,2022-03-28,564,psiphon
1,0,0,559,2022-03-29,558,psiphon
3,0,0,585,2022-03-30,582,psiphon
7,0,0,502,2022-03-31,495,psiphon
30,0,0,398,2022-04-01,368,psiphon
11,0,0,430,2022-04-02,419,psiphon
9,0,0,586,2022-04-03,577,psiphon
13,0,0,588,2022-04-04,575,psiphon
2,0,0,601,2022-04-05,599,psiphon
2,0,0,774,2022-04-06,772,psiphon
26,0,0,671,2022-04-07,645,psiphon
36,0,0,625,2022-04-08,589,psiphon
6,0,0,225,2022-04-09,219,psiphon
0,0,0,94,2022-04-10,94,psiphon
0,0,0,220,2022-04-11,220,psiphon
33,0,0,870,2022-04-12,837,psiphon
51,0,0,836,2022-04-13,785,psiphon
48,0,0,787,2022-04-14,739,psiphon
41,0,0,601,2022-04-15,560,psiphon
41,0,0,366,2022-04-16,325,psiphon
0,0,0,62,2022-04-17,62,psiphon
1,0,0,117,2022-04-18,116,psiphon
1,0,0,194,2022-04-19,193,psiphon
0,0,0,192,2022-04-20,192,psiphon
1,0,0,113,2022-04-21,112,psiphon
0,0,0,216,2022-04-22,216,psiphon
1,0,0,378,2022-04-23,377,psiphon
3,0,0,450,2022-04-24,447,psiphon
2,0,0,454,2022-04-25,452,psiphon
1,0,0,200,2022-04-26,199,psiphon
2,0,0,191,2022-04-27,189,psiphon
2,0,0,158,2022-04-28,156,psiphon
2,0,0,154,2022-04-29,152,psiphon
6,0,0,408,2022-04-30,402,psiphon
11,0,0,830,2022-05-01,819,psiphon
7,0,0,471,2022-05-02,464,psiphon
3,0,0,141,2022-05-03,138,psiphon
2,0,0,133,2022-05-04,131,psiphon
0,0,0,211,2022-05-05,211,psiphon
0,0,0,291,2022-05-06,291,psiphon
0,0,0,303,2022-05-07,303,psiphon
0,0,0,184,2022-05-08,184,psiphon
3,0,0,273,2022-05-09,270,psiphon
1,0,0,193,2022-05-10,192,psiphon
1,0,0,245,2022-05-11,244,psiphon
0,0,0,224,2022-05-12,224,psiphon
0,0,0,147,2022-05-13,147,psiphon
0,0,0,100,2022-05-14,100,psiphon
0,0,0,83,2022-05-15,83,psiphon
0,0,0,148,2022-05-16,148,psiphon
1,0,0,130,2022-05-17,129,psiphon
1,0,0,178,2022-05-18,177,psiphon
1,0,0,168,2022-05-19,167,psiphon
2,0,0,168,2022-05-20,166,psiphon
0,0,0,204,2022-05-21,204,psiphon
0,0,0,144,2022-05-22,144,psiphon
0,0,0,195,2022-05-23,195,psiphon
0,0,0,190,2022-05-24,190,psiphon
1,0,0,162,2022-05-25,161,psiphon
0,0,0,219,2022-05-26,219,psiphon
0,0,0,168,2022-05-27,168,psiphon
0,0,0,76,2022-05-28,76,psiphon
1,0,0,152,2022-05-29,151,psiphon
0,0,0,248,2022-05-30,248,psiphon
0,0,0,275,2022-05-31,275,psiphon
0,0,0,108,2022-06-01,108,psiphon
1,0,0,94,2022-06-02,93,psiphon
0,0,0,110,2022-06-03,110,psiphon
1,0,0,166,2022-06-04,165,psiphon
3,0,0,288,2022-06-05,285,psiphon
1,0,0,209,2022-06-06,208,psiphon
1,0,0,164,2022-06-07,163,psiphon
0,0,0,91,2022-06-08,91,psiphon
