anomaly_count,confirmed_count,failure_count,measurement_count,measurement_start_day,ok_count,test_name
38,0,8,242,2022-01-01,196,psiphon
32,0,1,209,2022-01-02,176,psiphon
3,0,0,176,2022-01-03,173,psiphon
0,0,0,150,2022-01-04,150,psiphon
0,0,0,341,2022-01-05,341,psiphon
2,0,0,320,2022-01-06,318,psiphon
6,0,0,328,2022-01-07,322,psiphon
3,0,0,273,2022-01-08,270,psiphon
2,0,0,330,2022-01-09,328,psiphon
2,0,0,288,2022-01-10,286,psiphon
7,0,0,312,2022-01-11,305,psiphon
6,0,2,277,2022-01-12,269,psiphon
0,0,0,200,2022-01-13,200,psiphon
6,0,0,252,2022-01-14,246,psiphon
14,0,0,425,2022-01-15,411,psiphon
38,0,0,576,2022-01-16,538,psiphon
30,0,0,529,2022-01-17,499,psiphon
27,0,0,503,2022-01-18,476,psiphon
12,0,0,718,2022-01-19,706,psiphon
30,0,0,1789,2022-01-20,1759,psiphon
19,0,0,3247,2022-01-21,3228,psiphon
26,0,0,3005,2022-01-22,2979,psiphon
27,0,0,2468,2022-01-23,2441,psiphon
21,0,0,2795,2022-01-24,2774,psiphon
38,0,0,2905,2022-01-25,2867,psiphon
67,0,0,2388,2022-01-26,2321,psiphon
13,0,0,1284,2022-01-27,1271,psiphon
0,0,0,225,2022-01-28,225,psiphon
0,0,0,244,2022-01-29,244,psiphon
16,0,0,292,2022-01-30,276,psiphon
6,0,0,469,2022-01-31,463,psiphon
0,0,0,352,2022-02-01,352,psiphon
0,0,0,801,2022-02-02,801,psiphon
25,0,0,1089,2022-02-03,1064,psiphon
23,0,0,1275,2022-02-04,1252,psiphon
14,0,0,1070,2022-02-05,1056,psiphon
7,0,0,927,2022-02-06,920,psiphon
8,0,0,838,2022-02-07,830,psiphon
11,0,0,704,2022-02-08,693,psiphon
0,0,0,896,2022-02-09,896,psiphon
1,0,1,1473,2022-02-10,1471,psiphon
10,0,0,4486,2022-02-11,4476,psiphon
2,0,0,4266,2022-02-12,4264,psiphon
0,0,0,3644,2022-02-13,3644,psiphon
0,0,0,1099,2022-02-14,1099,psiphon
0,0,0,339,2022-02-15,339,psiphon
5,0,0,324,2022-02-16,319,psiphon
0,0,3,388,2022-02-17,385,psiphon
0,0,3,397,2022-02-18,394,psiphon
1,0,0,2382,2022-02-19,2381,psiphon
1,0,0,2450,2022-02-20,2449,psiphon
0,0,0,1726,2022-02-21,1726,psiphon
2,0,0,3878,2022-02-22,3876,psiphon
1,0,0,3404,2022-02-23,3403,psiphon
0,0,0,2059,2022-02-24,2059,psiphon
0,0,0,437,2022-02-25,437,psiphon
2,0,0,381,2022-02-26,379,psiphon
0,0,0,340,2022-02-27,340,psiphon
0,0,0,332,2022-02-28,332,psiphon
0,0,0,468,2022-03-01,468,psiphon
2,0,0,500,2022-03-02,498,psiphon
0,0,0,539,2022-03-03,539,psiphon
12,0,0,710,2022-03-04,698,psiphon
25,0,0,976,2022-03-05,951,psiphon
5,0,0,1100,2022-03-06,1095,psiphon
5,0,0,728,2022-03-07,723,psiphon
1,0,0,346,2022-03-08,345,psiphon
1,0,0,438,2022-03-09,437,psiphon
3,0,0,509,2022-03-10,506,psiphon
0,0,0,536,2022-03-11,536,psiphon
1,0,0,636,2022-03-12,635,psiphon
13,0,0,657,2022-03-13,644,psiphon
